,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20
0.81,4.872374584146008,5.230070455838387,4.851427250708499,4.465020775843472,5.265412136080167,4.771142399197263,4.331654281234643,5.7458356565950295,4.509686653425927,5.098749466002604,5.055839877438237,5.3487960523447,4.8864517491348,4.816524786902651,5.179537723961009,4.938938651756828,4.670106686438473,5.217600303161138,5.48452633961539,5.320923431578184
0.8200000000000001,4.961785177368487,5.167620903373482,4.844735342249287,4.4039376343340795,5.290911227574218,4.769858907243455,4.336384468249169,5.754779918859998,4.524728944489083,5.066323309263138,5.121131417946124,5.349338663926807,4.797361450004974,4.779645221824355,5.20858213967601,4.962064781409144,4.66287598648797,5.229727241123812,5.504833233595966,5.338515122798383
0.8300000000000001,4.940816234666605,5.136295787699285,4.78493809695499,4.459039526620725,5.310835399805089,4.762531371628602,4.319286805434215,5.74187948340686,4.524524217186484,5.091949051765582,5.1605441787686335,5.340568282416952,4.7700711336835875,4.741639990521838,5.183534676415684,4.906151220056775,4.621076290897586,5.181299642042175,5.579786162662783,5.3769127380796045
0.84,4.946119141708234,5.118542656394679,4.775875205630186,4.435188410544876,5.323016234178509,4.764470736746659,4.317244991404145,5.741604769700613,4.503481903390901,5.069081767355844,5.142706365499029,5.323371163061503,4.752941333581163,4.691185038800083,5.155769167306876,4.8736363034079115,4.577283964305023,5.2251806985655245,5.549686985020592,5.373067029119138
0.85,4.911563173051809,5.169171062437669,4.694381987992177,4.370507521002589,5.39117494738616,4.743742662463723,4.368428042798716,5.786621348655506,4.464944122645084,5.083226462387031,5.10342411307905,5.345327060243199,4.770585799756927,4.718494217139562,5.060848128450323,4.893270314985053,4.541383418615999,5.183327361536039,5.5185551865858695,5.384508726972258
0.86,4.92540711145199,5.239482575425997,4.642374053794576,4.41634207825136,5.403926291775327,4.724681455442608,4.4000897215527495,5.728524570271546,4.500463068923849,5.09258748181287,5.230849114084104,5.274757713980697,4.770901717783619,4.82819816821934,5.0584394363755205,4.844815675628062,4.5583576442000595,5.204142940653861,5.4581793913694225,5.392113475290923
0.87,4.933150941864987,5.238544758448546,4.744522182653095,4.443204099386736,5.39438241821184,4.688564047967007,4.380955588395137,5.71003221113588,4.51877777243303,5.052605522045498,5.202443320428891,5.292741579545268,4.831563541903096,4.829300595454642,5.07772958442813,4.8721163140815005,4.555264243319768,5.250122957708803,5.467137425452489,5.428951618041334
0.88,4.935904561478685,5.1941665209045835,4.713548702648925,4.4479324712278485,5.390552622646468,4.691022546405091,4.318718993031798,5.739860838879154,4.516917644045263,5.060104075822107,5.173486486925032,5.2568099255479535,4.92721482997363,4.897512613200088,5.093560195425443,4.881297567914251,4.56405392332659,5.212303219422062,5.539096934230234,5.404828637414874
0.89,4.91097326712998,5.228192074103136,4.754479644468679,4.5053104431785265,5.361508683594605,4.77293413413489,4.328854151575765,5.793659883213778,4.559216117796636,5.060574183831181,5.119078741993729,5.228991722163467,4.895020087848649,4.9407383558393745,5.185034132060002,4.853535358079025,4.532180110156805,5.246514270851883,5.543572873262389,5.2954846655377965
0.9,4.904032015093373,5.186908051328315,4.7500560784795764,4.485761110993178,5.313116976031095,4.750458473045627,4.263135508845582,5.81305426163021,4.558465217263038,5.083949286666074,5.106845825305961,5.29887043386008,4.852973558870969,4.9533774638122825,5.142400642863768,4.772561794101984,4.494460527711604,5.245454240131122,5.572182708128458,5.300969064492105
0.91,4.819702948079377,5.184724516383572,4.767149635375528,4.5634452588662775,5.313696486932607,4.771241736945177,4.269033314876158,5.796375346135503,4.498931224046137,5.005857184149151,5.099551000473588,5.320908240222603,4.887543344035026,4.934737790429627,5.214119601523817,4.825358007185191,4.5566827588379,5.2991364580939555,5.602680072924858,5.280651984355199
0.92,4.860759972534699,5.277790198102253,4.761385389086268,4.529513327008538,5.269875022863913,4.759502874133536,4.246491066743942,5.800402911996472,4.467343643222233,5.025348700494582,5.040349152618059,5.252978571103267,4.9577447891464175,4.9441596517530755,5.243383534938455,4.783012239163268,4.587665475690669,5.335386028874477,5.661684701304423,5.302659610059808
0.93,4.839233789551008,5.296230410181876,4.656724483897661,4.48510041447014,5.358154726435925,4.733407521159763,4.225470944935046,5.78017637587604,4.471086088977049,5.004175735489565,5.046308970288504,5.183144161410733,4.923278770584191,5.010909976969144,5.259703058546486,4.768875233146503,4.552566798157573,5.321719774303592,5.67665460253651,5.374722983136329
0.9400000000000001,4.8498166003580705,5.240004643774527,4.63741822478872,4.396755096094781,5.341051920379306,4.70274343221154,4.252558507864376,5.780466399724852,4.445037837545792,5.016307924710087,5.065080856158527,5.19214634872948,4.9766404793339944,5.082613295854846,5.3170435829246365,4.776084971501765,4.494279883433424,5.345732504089032,5.675571522734578,5.415555702558903
0.9500000000000001,4.8640381311943335,5.2105256366422,4.699366392771061,4.490032499633496,5.347836870479771,4.699338294114516,4.274382413886764,5.731548860810654,4.437949796904057,5.0683310782177475,5.0887779892617075,5.166620897479217,5.048781924667512,5.090752669841888,5.32636374403648,4.816505801245898,4.553534558515028,5.394811659405216,5.724448628639964,5.339074087685976
0.96,4.845226472691215,5.211450694765901,4.67646061024646,4.482519854067589,5.33972507481246,4.7149249060847405,4.3207694166365185,5.666641999552629,4.462574459869877,5.024739457739177,5.132251839566335,5.109665036734343,5.1064703088053385,5.061735559449937,5.294060536688598,4.78281955589,4.484794241639323,5.302329842362279,5.692696761162244,5.369344308466888
0.97,4.844076978055655,5.168551525919136,4.698445375198961,4.529414370330696,5.347059911716745,4.8137687456672,4.302820968359,5.620708054518755,4.46140044416091,5.010463298771369,5.094025924369281,5.083587415094359,5.080712793785732,5.0115497850848305,5.293963107594985,4.748707159090678,4.497531263667616,5.319174364446606,5.723928141733659,5.359144428733116
0.98,4.869471217048558,5.1264003006414525,4.712858585611561,4.5393060541114645,5.432368113218111,4.82545070756751,4.263802278227828,5.685046348458407,4.41924660522542,5.013489519958542,5.095624683221117,5.106454909277687,5.118620156555002,5.070864101208003,5.323963325419889,4.78674612328313,4.48374165373235,5.289632933653988,5.6289051171583555,5.339897898964156
0.99,4.825384974080268,5.139873140154557,4.64891874063733,4.500254646317149,5.427194774602827,4.807823779541673,4.299969359831508,5.713173831137088,4.336170672143816,5.0266185303289275,5.146663400744062,5.158767461878689,5.142167678771315,5.135765760363939,5.314438657581129,4.781305823996828,4.552898416856166,5.229878173245266,5.5835539484228365,5.398664680032715
1.0,4.8263630592549855,5.17001677999493,4.6370788965537635,4.5416837677654724,5.375570175940048,4.835052942903155,4.3106680803469875,5.755857274498477,4.392481358727646,4.970318890710753,5.128694660070234,5.169996552167321,5.2169122651395154,4.9917517685716275,5.311678081215031,4.790173184283625,4.5715332046439,5.316010962822763,5.566391852167375,5.340761548421362
